"LOCATION","Reporter country","FLOW","Flow","PARTNER","Partner country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","IMP","Imports","CZE","Czech Republic","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,1792718684,,
"USA","United States","IMP","Imports","CZE","Czech Republic","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,1766443947,,
"USA","United States","IMP","Imports","CZE","Czech Republic","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,2015658311,,
"USA","United States","IMP","Imports","CZE","Czech Republic","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,2049463507,,
"USA","United States","IMP","Imports","CZE","Czech Republic","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,2013326563,,
"USA","United States","IMP","Imports","DNK","Denmark","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,2945041141,,
"USA","United States","IMP","Imports","DNK","Denmark","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,3079724802,,
"USA","United States","IMP","Imports","DNK","Denmark","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,3025697968,,
"USA","United States","IMP","Imports","DNK","Denmark","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,3303208956,,
"USA","United States","IMP","Imports","DNK","Denmark","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,3072811238,,
"USA","United States","IMP","Imports","DNK","Denmark","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,3096079572,,
"USA","United States","IMP","Imports","DNK","Denmark","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,3100627152,,
"USA","United States","IMP","Imports","DNK","Denmark","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,3955849848,,
"USA","United States","IMP","Imports","FIN","Finland","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,1546095816,,
"USA","United States","IMP","Imports","FIN","Finland","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,1669535803,,
"USA","United States","IMP","Imports","FIN","Finland","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,1709262465,,
"USA","United States","IMP","Imports","FIN","Finland","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,2101342994,,
"USA","United States","IMP","Imports","FIN","Finland","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,1952675443,,
"USA","United States","IMP","Imports","FIN","Finland","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,2706044238,,
"USA","United States","IMP","Imports","FIN","Finland","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,2192120827,,
"USA","United States","IMP","Imports","FIN","Finland","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,2144489751,,
"USA","United States","IMP","Imports","FRA","France","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,12498661837,,
"USA","United States","IMP","Imports","FRA","France","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,13060789594,,
"USA","United States","IMP","Imports","FRA","France","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,12926802518,,
"USA","United States","IMP","Imports","FRA","France","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,13202506357,,
"USA","United States","IMP","Imports","FRA","France","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,12824509384,,
"USA","United States","IMP","Imports","FRA","France","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,15550351431,,
"USA","United States","IMP","Imports","FRA","France","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,14862267094,,
"USA","United States","IMP","Imports","FRA","France","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,15854298121,,
"USA","United States","IMP","Imports","DEU","Germany","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,32236843593,,
"USA","United States","IMP","Imports","DEU","Germany","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,34588856319,,
"USA","United States","IMP","Imports","DEU","Germany","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,35378051535,,
"USA","United States","IMP","Imports","DEU","Germany","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,35990878084,,
"USA","United States","IMP","Imports","DEU","Germany","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,33343742816,,
"USA","United States","IMP","Imports","DEU","Germany","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,36370412856,,
"USA","United States","IMP","Imports","DEU","Germany","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,37508250203,,
"USA","United States","IMP","Imports","DEU","Germany","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,43186093506,,
"USA","United States","IMP","Imports","GRC","Greece","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,396296684,,
"USA","United States","IMP","Imports","GRC","Greece","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,475215353,,
"USA","United States","IMP","Imports","GRC","Greece","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,490172035,,
"USA","United States","IMP","Imports","GRC","Greece","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,467141996,,
"USA","United States","IMP","Imports","GRC","Greece","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,508344768,,
"USA","United States","IMP","Imports","GRC","Greece","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,676989889,,
"USA","United States","IMP","Imports","GRC","Greece","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,708353596,,
"USA","United States","IMP","Imports","GRC","Greece","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,605495005,,
"USA","United States","IMP","Imports","HUN","Hungary","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,1609903744,,
"USA","United States","IMP","Imports","HUN","Hungary","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,1749085858,,
"USA","United States","IMP","Imports","HUN","Hungary","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,1829377370,,
"USA","United States","IMP","Imports","HUN","Hungary","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,2026706317,,
"USA","United States","IMP","Imports","HUN","Hungary","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,1529739949,,
"USA","United States","IMP","Imports","HUN","Hungary","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,1979469772,,
"USA","United States","IMP","Imports","HUN","Hungary","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,2288958408,,
"USA","United States","IMP","Imports","HUN","Hungary","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,2094498103,,
"USA","United States","IMP","Imports","ISL","Iceland","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,133936869,,
"USA","United States","IMP","Imports","ISL","Iceland","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,142112555,,
"USA","United States","IMP","Imports","ISL","Iceland","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,160273589,,
"USA","United States","IMP","Imports","ISL","Iceland","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,182296893,,
"USA","United States","IMP","Imports","ISL","Iceland","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,179070414,,
"USA","United States","IMP","Imports","ISL","Iceland","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,194403790,,
"USA","United States","IMP","Imports","ISL","Iceland","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,174231618,,
"USA","United States","IMP","Imports","ISL","Iceland","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,212026885,,
"USA","United States","IMP","Imports","IRL","Ireland","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,17563487752,,
"USA","United States","IMP","Imports","IRL","Ireland","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,17473533995,,
"USA","United States","IMP","Imports","IRL","Ireland","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,18637489007,,
"USA","United States","IMP","Imports","IRL","Ireland","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,20373733900,,
"USA","United States","IMP","Imports","IRL","Ireland","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,19221375237,,
"USA","United States","IMP","Imports","IRL","Ireland","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,22425540412,,
"USA","United States","IMP","Imports","IRL","Ireland","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,18647699538,,
"USA","United States","IMP","Imports","IRL","Ireland","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,22211100588,,
"USA","United States","IMP","Imports","ITA","Italy","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,13634604360,,
"USA","United States","IMP","Imports","ITA","Italy","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,16556524015,,
"USA","United States","IMP","Imports","ITA","Italy","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,16201959065,,
"USA","United States","IMP","Imports","ITA","Italy","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,16652465258,,
"USA","United States","IMP","Imports","ITA","Italy","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,15710555856,,
"USA","United States","IMP","Imports","ITA","Italy","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,19180296788,,
"USA","United States","IMP","Imports","ITA","Italy","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,17741951509,,
"USA","United States","IMP","Imports","ITA","Italy","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,19242103268,,
"USA","United States","IMP","Imports","JPN","Japan","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,32776083418,,
"USA","United States","IMP","Imports","JPN","Japan","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,36351571723,,
"USA","United States","IMP","Imports","JPN","Japan","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,36289341164,,
"USA","United States","IMP","Imports","JPN","Japan","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,33972680322,,
"USA","United States","IMP","Imports","JPN","Japan","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,38657128252,,
"USA","United States","IMP","Imports","JPN","Japan","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,37748423039,,
"USA","United States","IMP","Imports","JPN","Japan","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,37714511569,,
"USA","United States","IMP","Imports","JPN","Japan","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,40325098683,,
"USA","United States","IMP","Imports","KOR","Korea","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,21483028044,,
"USA","United States","IMP","Imports","KOR","Korea","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,25437682016,,
"USA","United States","IMP","Imports","KOR","Korea","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,26202222075,,
"USA","United States","IMP","Imports","KOR","Korea","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,25685241854,,
"USA","United States","IMP","Imports","KOR","Korea","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,27891668754,,
"USA","United States","IMP","Imports","KOR","Korea","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,31780148702,,
"USA","United States","IMP","Imports","KOR","Korea","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,30535860837,,
"USA","United States","IMP","Imports","KOR","Korea","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,30651578103,,
"USA","United States","IMP","Imports","LUX","Luxembourg","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,124152183,,
"USA","United States","IMP","Imports","LUX","Luxembourg","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,153864331,,
"USA","United States","IMP","Imports","LUX","Luxembourg","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,161794342,,
"USA","United States","IMP","Imports","LUX","Luxembourg","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,173923746,,
"USA","United States","IMP","Imports","LUX","Luxembourg","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,167653041,,
"USA","United States","IMP","Imports","LUX","Luxembourg","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,178359084,,
"USA","United States","IMP","Imports","LUX","Luxembourg","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,239349921,,
"USA","United States","IMP","Imports","LUX","Luxembourg","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,188181979,,
"USA","United States","IMP","Imports","MEX","Mexico","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,90796793013,,
"USA","United States","IMP","Imports","MEX","Mexico","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,97483505292,,
"USA","United States","IMP","Imports","MEX","Mexico","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,96912340483,,
"USA","United States","IMP","Imports","MEX","Mexico","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,103164883267,,
"USA","United States","IMP","Imports","MEX","Mexico","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,107279662481,,
"USA","United States","IMP","Imports","MEX","Mexico","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,118914435585,,
"USA","United States","IMP","Imports","MEX","Mexico","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,118669826949,,
"USA","United States","IMP","Imports","MEX","Mexico","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,114313731342,,
"USA","United States","IMP","Imports","NLD","Netherlands","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,6552770391,,
"USA","United States","IMP","Imports","NLD","Netherlands","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,9008464792,,
"USA","United States","IMP","Imports","NLD","Netherlands","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,10862978438,,
"USA","United States","IMP","Imports","NLD","Netherlands","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,9825394950,,
"USA","United States","IMP","Imports","NLD","Netherlands","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,9059842412,,
"USA","United States","IMP","Imports","NLD","Netherlands","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,10436292418,,
"USA","United States","IMP","Imports","NLD","Netherlands","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,7521334962,,
"USA","United States","IMP","Imports","NLD","Netherlands","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,8585016047,,
"USA","United States","IMP","Imports","NZL","New Zealand","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,1068764149,,
"USA","United States","IMP","Imports","NZL","New Zealand","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,1295194477,,
"USA","United States","IMP","Imports","NZL","New Zealand","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,1432800960,,
"USA","United States","IMP","Imports","NZL","New Zealand","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,1358806772,,
"USA","United States","IMP","Imports","NZL","New Zealand","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,1346787451,,
"USA","United States","IMP","Imports","NZL","New Zealand","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,1600743038,,
"USA","United States","IMP","Imports","NZL","New Zealand","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,1339515827,,
"USA","United States","IMP","Imports","NZL","New Zealand","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,1346885928,,
"USA","United States","IMP","Imports","NOR","Norway","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,1593874973,,
"USA","United States","IMP","Imports","NOR","Norway","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,1817965084,,
"USA","United States","IMP","Imports","NOR","Norway","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,1812997903,,
"USA","United States","IMP","Imports","NOR","Norway","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,1773062867,,
"USA","United States","IMP","Imports","NOR","Norway","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,1491215888,,
"USA","United States","IMP","Imports","NOR","Norway","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,1802737848,,
"USA","United States","IMP","Imports","NOR","Norway","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,1870750574,,
"USA","United States","IMP","Imports","NOR","Norway","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,1800094420,,
"USA","United States","IMP","Imports","POL","Poland","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,2182342490,,
"USA","United States","IMP","Imports","POL","Poland","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,2494754396,,
"USA","United States","IMP","Imports","POL","Poland","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,2807990125,,
"USA","United States","IMP","Imports","POL","Poland","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,2675952328,,
"USA","United States","IMP","Imports","POL","Poland","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,2805814732,,
"USA","United States","IMP","Imports","POL","Poland","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,3282348440,,
"USA","United States","IMP","Imports","POL","Poland","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,3219814534,,
"USA","United States","IMP","Imports","POL","Poland","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,3224899669,,
"USA","United States","IMP","Imports","PRT","Portugal","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,1157777441,,
"USA","United States","IMP","Imports","PRT","Portugal","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,1372420298,,
"USA","United States","IMP","Imports","PRT","Portugal","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,1415276573,,
"USA","United States","IMP","Imports","PRT","Portugal","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,1222708547,,
"USA","United States","IMP","Imports","PRT","Portugal","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,1384092101,,
"USA","United States","IMP","Imports","PRT","Portugal","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,2016201707,,
"USA","United States","IMP","Imports","PRT","Portugal","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,1710014375,,
"USA","United States","IMP","Imports","PRT","Portugal","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,1356024451,,
"USA","United States","IMP","Imports","SVK","Slovak Republic","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,1499744225,,
"USA","United States","IMP","Imports","SVK","Slovak Republic","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,1423573849,,
"USA","United States","IMP","Imports","SVK","Slovak Republic","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,1154100275,,
"USA","United States","IMP","Imports","SVK","Slovak Republic","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,1070904915,,
"USA","United States","IMP","Imports","SVK","Slovak Republic","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,1370683596,,
"USA","United States","IMP","Imports","SVK","Slovak Republic","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,1555707922,,
"USA","United States","IMP","Imports","SVK","Slovak Republic","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,1737611766,,
"USA","United States","IMP","Imports","SVK","Slovak Republic","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,1958567564,,
"USA","United States","IMP","Imports","ESP","Spain","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,4165301632,,
"USA","United States","IMP","Imports","ESP","Spain","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,5099481128,,
"USA","United States","IMP","Imports","ESP","Spain","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,5166403909,,
"USA","United States","IMP","Imports","ESP","Spain","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,5020326261,,
"USA","United States","IMP","Imports","ESP","Spain","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,5312893768,,
"USA","United States","IMP","Imports","ESP","Spain","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,6743566300,,
"USA","United States","IMP","Imports","ESP","Spain","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,6330274529,,
"USA","United States","IMP","Imports","ESP","Spain","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,5916860295,,
"USA","United States","IMP","Imports","SWE","Sweden","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,3652756243,,
"USA","United States","IMP","Imports","SWE","Sweden","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,4452827296,,
"USA","United States","IMP","Imports","SWE","Sweden","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,3509065673,,
"USA","United States","IMP","Imports","SWE","Sweden","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,3882704800,,
"USA","United States","IMP","Imports","SWE","Sweden","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,4264864271,,
"USA","United States","IMP","Imports","SWE","Sweden","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,4584098877,,
"USA","United States","IMP","Imports","SWE","Sweden","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,4011301146,,
"USA","United States","IMP","Imports","SWE","Sweden","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,4831183857,,
"USA","United States","IMP","Imports","CHE","Switzerland","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,16322864523,,
"USA","United States","IMP","Imports","CHE","Switzerland","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,15568853332,,
"USA","United States","IMP","Imports","CHE","Switzerland","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,14804817884,,
"USA","United States","IMP","Imports","CHE","Switzerland","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,16833830417,,
"USA","United States","IMP","Imports","CHE","Switzerland","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,19931302921,,
"USA","United States","IMP","Imports","CHE","Switzerland","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,14045479387,,
"USA","United States","IMP","Imports","CHE","Switzerland","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,12729841646,,
"USA","United States","IMP","Imports","CHE","Switzerland","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,13429806022,,
"USA","United States","IMP","Imports","TUR","Türkiye","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,3489453364,,
"USA","United States","IMP","Imports","TUR","Türkiye","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,4496399396,,
"USA","United States","IMP","Imports","TUR","Türkiye","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,4428933967,,
"USA","United States","IMP","Imports","TUR","Türkiye","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,4646500581,,
"USA","United States","IMP","Imports","TUR","Türkiye","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,4787170183,,
"USA","United States","IMP","Imports","TUR","Türkiye","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,5455243336,,
"USA","United States","IMP","Imports","TUR","Türkiye","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,5125782572,,
"USA","United States","IMP","Imports","TUR","Türkiye","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,5056683525,,
"USA","United States","IMP","Imports","GBR","United Kingdom","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,13058258156,,
"USA","United States","IMP","Imports","GBR","United Kingdom","Q","Quarterly","2021-Q2","Q2-2021","USD","US Dollar","0","Units",,,14606867774,,
"USA","United States","IMP","Imports","GBR","United Kingdom","Q","Quarterly","2021-Q3","Q3-2021","USD","US Dollar","0","Units",,,14407952426,,
"USA","United States","IMP","Imports","GBR","United Kingdom","Q","Quarterly","2021-Q4","Q4-2021","USD","US Dollar","0","Units",,,14876116094,,
"USA","United States","IMP","Imports","GBR","United Kingdom","Q","Quarterly","2022-Q1","Q1-2022","USD","US Dollar","0","Units",,,13869437528,,
"USA","United States","IMP","Imports","GBR","United Kingdom","Q","Quarterly","2022-Q2","Q2-2022","USD","US Dollar","0","Units",,,17141527710,,
"USA","United States","IMP","Imports","GBR","United Kingdom","Q","Quarterly","2022-Q3","Q3-2022","USD","US Dollar","0","Units",,,15753335436,,
"USA","United States","IMP","Imports","GBR","United Kingdom","Q","Quarterly","2022-Q4","Q4-2022","USD","US Dollar","0","Units",,,17981250654,,
"USA","United States","IMP","Imports","ARG","Argentina","Q","Quarterly","2021-Q1","Q1-2021","USD","US Dollar","0","Units",,,917939735,,
